episode,reward,action_entropy,z_norm,actions
110,-234.4731182795699,0.812393307685852,1.8652511656284332,"Counter({0: 23, 1: 9, 2: 6, 3: 2})"
111,-238.32258064516128,0.7613763809204102,1.9901201725006104,"Counter({0: 21, 3: 6, 2: 4, 1: 4})"
112,-234.11827956989245,0.815197229385376,1.8777416815628876,"Counter({0: 25, 1: 8, 3: 3, 2: 1})"
113,-216.59047619047618,0.8893489837646484,1.7584598565101623,"Counter({0: 31, 1: 8, 2: 7, 3: 4})"
114,-228.59523809523807,0.8394237756729126,1.9748055989092046,"Counter({0: 14, 1: 8, 2: 6, 3: 5})"
115,-237.82051282051282,0.7890793681144714,1.9248241466634415,"Counter({0: 20, 1: 7, 3: 5, 2: 2})"
116,-233.94871794871796,0.8418302536010742,1.8153484918569263,"Counter({0: 23, 1: 9, 2: 3, 3: 3})"
117,-225.25641025641028,0.8312373161315918,2.0312056371143887,"Counter({0: 26, 3: 6, 2: 5, 1: 5})"
118,-245.97619047619045,0.7241907715797424,1.9004211669618434,"Counter({0: 28, 1: 7, 2: 5, 3: 4})"
119,-228.74193548387095,0.7915211915969849,1.9917462297848292,"Counter({0: 16, 3: 10, 2: 1, 1: 1})"
120,-238.174358974359,0.7681557536125183,2.0440702087738933,"Counter({0: 21, 1: 6, 3: 5, 2: 2})"
121,-245.1428571428571,0.7716085910797119,1.9740121417575411,"Counter({0: 31, 2: 8, 1: 3, 3: 3})"
122,-239.5,0.6809888482093811,1.8792712714936999,"Counter({0: 30, 1: 6, 2: 5, 3: 4})"
123,-241.2142857142857,0.7078911066055298,2.1213643079580264,"Counter({0: 28, 1: 9, 2: 4, 3: 2})"
124,-235.73809523809524,0.7402000427246094,1.8515378375386082,"Counter({0: 28, 2: 6, 3: 5, 1: 4})"
125,-247.88095238095235,0.6965973973274231,1.8194053600995967,"Counter({0: 23, 2: 6, 3: 5, 1: 5})"
126,-238.41935483870967,0.8172561526298523,2.0231934566246834,"Counter({0: 25, 2: 7, 1: 4, 3: 2})"
127,-242.1290322580645,0.7216058969497681,1.91129894182086,"Counter({0: 20, 1: 5, 3: 5, 2: 2})"
128,-227.23076923076923,0.8095468878746033,2.180889359542302,"Counter({0: 14, 1: 8, 3: 4, 2: 2})"
129,-237.97435897435898,0.7862297892570496,2.0212117571097155,"Counter({0: 12, 1: 9, 3: 3, 2: 2})"
130,-232.81720430107526,0.7443918585777283,2.0409561616403087,"Counter({0: 15, 3: 6, 1: 5, 2: 1})"
